,blockNumber,timeStamp,blockReward
7009,8853156,2019-11-01 14:21:04,2119793569850000000
7010,8853079,2019-11-01 14:03:29,2032138193199751250
7011,8853070,2019-11-01 14:01:15,2087993124244778380
7012,8853067,2019-11-01 14:00:44,2186513693392218834
7013,8853055,2019-11-01 13:56:54,2057686806990138039
7014,8852951,2019-11-01 13:33:17,2010553324353144464
7015,8852923,2019-11-01 13:26:51,2268779203330861114
7016,8852848,2019-11-01 13:10:22,2246969069535834674
7017,8852830,2019-11-01 13:05:50,2196492825866500000
7018,8852821,2019-11-01 13:02:50,2050332532612876214
7019,8852702,2019-11-01 12:36:16,2147015725290480283
7020,8852626,2019-11-01 12:18:32,2049580759696165456
7021,8852602,2019-11-01 12:14:01,2256696176973947290
7022,8852584,2019-11-01 12:06:32,2045582928536958226
7023,8852547,2019-11-01 12:00:03,2042915650306406786
7024,8852419,2019-11-01 11:27:42,2170272611765172432
7025,8852325,2019-11-01 11:07:43,2073424459247923500
7026,8852217,2019-11-01 10:44:48,2114302014897876364
7027,8852185,2019-11-01 10:38:56,2089384640630123874
7028,8852093,2019-11-01 10:18:14,2108844390356415704
7029,8852092,2019-11-01 10:18:00,2199032297229525196
7030,8851759,2019-11-01 08:59:05,2084793162388004262
7031,8851751,2019-11-01 08:57:34,2108051906003304959
7032,8851675,2019-11-01 08:40:52,2069333289249986000
7033,8851553,2019-11-01 08:06:40,2262396871631942864
7034,8851403,2019-11-01 07:30:45,2069616853465158840
7035,8851272,2019-11-01 06:59:12,2265718874182021038
7036,8851235,2019-11-01 06:50:25,2000000000000000000
7037,8850907,2019-11-01 05:34:25,2157159237422742992
7038,8850899,2019-11-01 05:32:23,2102677037403318888
7039,8850881,2019-11-01 05:28:02,2216511157493881926
7040,8850841,2019-11-01 05:19:21,2136798696420022564
7041,8850634,2019-11-01 04:30:04,2169623622448083796
7042,8850551,2019-11-01 04:12:30,2086225933856250000
7043,8850522,2019-11-01 04:04:12,2235339576691475181
7044,8850507,2019-11-01 03:59:23,2244989603960343280
7045,8850494,2019-11-01 03:56:21,2225758417041297296
7046,8850439,2019-11-01 03:43:01,2081685152055675935
7047,8850415,2019-11-01 03:37:27,2075098797912588352
7048,8850322,2019-11-01 03:17:07,2097450976281961750
7049,8850216,2019-11-01 02:52:27,2103094538749156108
7050,8850182,2019-11-01 02:43:58,2272150706648049346
7051,8850123,2019-11-01 02:30:31,2225514496181008639
7052,8850109,2019-11-01 02:26:25,2162118219206612794
7053,8849992,2019-11-01 01:57:18,2027341914888857064
7054,8849853,2019-11-01 01:24:40,2038396376731837653
7055,8849849,2019-11-01 01:23:38,2041173058886048390
7056,8849836,2019-11-01 01:20:00,2072709064303000000
7057,8849615,2019-11-01 00:28:03,2168628682866669150
7058,8849485,2019-11-01 00:02:20,2010562045700000000
7059,8849303,2019-10-31 23:17:44,2026724985209833856
7060,8849196,2019-10-31 22:56:35,2081969851851206960
7061,8848937,2019-10-31 21:59:00,2139207081771127404
7062,8848873,2019-10-31 21:45:09,2118177694553411400
7063,8848835,2019-10-31 21:38:04,2043799225288752000
7064,8848788,2019-10-31 21:24:10,2008288525233000000
7065,8848656,2019-10-31 20:59:13,2046839525278000000
7066,8848590,2019-10-31 20:42:22,2046971873538000160
7067,8848059,2019-10-31 18:35:12,2155844624154019731
7068,8847995,2019-10-31 18:19:37,2137642691387200000
7069,8847798,2019-10-31 17:33:02,2182411440000000000
7070,8847777,2019-10-31 17:29:46,2214294256122529154
7071,8847498,2019-10-31 16:20:36,2129889430902694213
7072,8847421,2019-10-31 16:01:04,2134543841500709733
7073,8847367,2019-10-31 15:48:41,2282330117315649479
7074,8847328,2019-10-31 15:40:26,2249085223923397524
7075,8847288,2019-10-31 15:32:08,2013200117400000000
7076,8847266,2019-10-31 15:27:28,2242895063642453928
7077,8847213,2019-10-31 15:15:06,2201366233358623954
7078,8847106,2019-10-31 14:49:18,2202139103792126488
7079,8847091,2019-10-31 14:46:21,2168295796942388000
7080,8846686,2019-10-31 13:12:19,2008066149298400000
7081,8846649,2019-10-31 13:04:24,2153455839521231169
7082,8846566,2019-10-31 12:43:13,2163971662027693314
7083,8846394,2019-10-31 12:06:44,2040956474499313187
7084,8846169,2019-10-31 11:12:52,2106529448365839688
7085,8846150,2019-10-31 11:09:29,2026424525765284000
7086,8846130,2019-10-31 11:04:30,2151838956780854880
7087,8846082,2019-10-31 10:54:52,2044546230624025856
7088,8846002,2019-10-31 10:35:45,2049005236551302216
7089,8845893,2019-10-31 10:12:49,2056317498120000000
7090,8845753,2019-10-31 09:40:51,2032042863927374080
7091,8845354,2019-10-31 08:08:43,2148244859486490538
7092,8845246,2019-10-31 07:44:57,2150096804414588163
7093,8845233,2019-10-31 07:41:25,2015327090478090000
7094,8845205,2019-10-31 07:35:53,2232996369282929472
7095,8845195,2019-10-31 07:33:23,2180182918899156322
7096,8845157,2019-10-31 07:25:04,2207221883433672643
7097,8844980,2019-10-31 06:43:30,2067255677939600000
7098,8844920,2019-10-31 06:31:33,2023342565921646467
7099,8844822,2019-10-31 06:09:46,2070830500497840384
7100,8844813,2019-10-31 06:08:47,2163554028494975270
7101,8844709,2019-10-31 05:47:39,2018587963110000000
7102,8844672,2019-10-31 05:39:16,2018524659220000000
7103,8844631,2019-10-31 05:28:17,2248210634582205920
7104,8844579,2019-10-31 05:18:45,2096628012276856230
7105,8844569,2019-10-31 05:16:39,2011772757500000000
7106,8844406,2019-10-31 04:39:41,2200505900474985351
7107,8844404,2019-10-31 04:38:56,2236998686464673782
7108,8844398,2019-10-31 04:37:28,2017140210010752000
7109,8844314,2019-10-31 04:17:10,2131684568576091992
7110,8844182,2019-10-31 03:47:50,2038901252749715488
7111,8844178,2019-10-31 03:47:31,2098765559116190750
7112,8844130,2019-10-31 03:34:49,2088207197406597460
7113,8844122,2019-10-31 03:33:43,2016302456233728862
7114,8844098,2019-10-31 03:29:08,2130129906528004087
7115,8844087,2019-10-31 03:25:50,2149782068505033606
7116,8843972,2019-10-31 02:55:27,2314422741313426497
7117,8843969,2019-10-31 02:54:26,2124027045638932380
7118,8843937,2019-10-31 02:47:08,2124203132284990292
7119,8843835,2019-10-31 02:24:06,2159478969117341460
7120,8843746,2019-10-31 02:01:22,2117815897492000000
7121,8843627,2019-10-31 01:31:56,2102245587527002286
7122,8843621,2019-10-31 01:30:53,2097704985229340544
7123,8843594,2019-10-31 01:26:17,2057440005366648096
7124,8843472,2019-10-31 00:58:56,2182547599193280752
7125,8843437,2019-10-31 00:48:10,2175317755687705320
7126,8843394,2019-10-31 00:37:04,2169364538937765729
7127,8843178,2019-10-30 23:44:40,2077734698670326926
7128,8843142,2019-10-30 23:36:51,2005850604000000000
7129,8842775,2019-10-30 22:17:43,2006687772000000000
7130,8842674,2019-10-30 21:52:31,2046663114550000000
7131,8842643,2019-10-30 21:46:02,2002013601981184000
7132,8842563,2019-10-30 21:27:37,2040714348474198804
7133,8842547,2019-10-30 21:23:50,2027971994549002317
7134,8842503,2019-10-30 21:13:28,2049891731129406976
7135,8842161,2019-10-30 19:55:34,2093078352844710000
7136,8842045,2019-10-30 19:28:06,2027571986305000000
7137,8841977,2019-10-30 19:10:28,2129579892962772000
7138,8841949,2019-10-30 19:03:06,2026665447470742500
7139,8841918,2019-10-30 18:53:36,2006235826000000000
7140,8841900,2019-10-30 18:50:02,2091179589001600000
7141,8841787,2019-10-30 18:23:55,2090113022000000000
7142,8841765,2019-10-30 18:19:23,2042741593815869700
7143,8841682,2019-10-30 18:02:09,2092256617664365060
7144,8841520,2019-10-30 17:21:56,2076976485448267848
7145,8841335,2019-10-30 16:38:00,2267049997898203904
7146,8841318,2019-10-30 16:32:47,2132428315648934985
7147,8841308,2019-10-30 16:29:16,2287761486073542615
7148,8841305,2019-10-30 16:28:29,2128703219152714859
7149,8841242,2019-10-30 16:15:09,2178026878456000000
7150,8841192,2019-10-30 16:02:50,2077542974372127394
7151,8841181,2019-10-30 15:59:56,2334936566810752000
7152,8841162,2019-10-30 15:52:33,2094795521791663000
7153,8841007,2019-10-30 15:14:20,2276373646959108333
7154,8840951,2019-10-30 15:03:56,2048527664795662212
7155,8840933,2019-10-30 15:00:45,2070639047843624544
7156,8840925,2019-10-30 14:59:05,2202141908695542391
7157,8840917,2019-10-30 14:56:34,2117119790762390348
7158,8840789,2019-10-30 14:25:42,2052514062217478754
7159,8840785,2019-10-30 14:25:02,2124798119527703258
7160,8840770,2019-10-30 14:21:29,2099864477982741158
7161,8840613,2019-10-30 13:45:30,2077036145909207151
7162,8840539,2019-10-30 13:27:51,2171413223375143610
7163,8840407,2019-10-30 12:57:13,2101329360205841574
7164,8840377,2019-10-30 12:51:41,2057843662784034722
7165,8840357,2019-10-30 12:48:29,2054032428375326312
7166,8840288,2019-10-30 12:33:56,2072429360013692875
7167,8840236,2019-10-30 12:18:17,2072778127794975296
7168,8840185,2019-10-30 12:08:10,2151378429767954492
7169,8840112,2019-10-30 11:53:58,2090298541166500000
7170,8839984,2019-10-30 11:24:21,2108406856180965575
7171,8839875,2019-10-30 10:56:29,2239844005130919558
7172,8839744,2019-10-30 10:25:03,2155449134145342000
7173,8839625,2019-10-30 09:54:57,2041263778624290813
7174,8839576,2019-10-30 09:44:31,2084531415937252194
7175,8839566,2019-10-30 09:41:37,2271178616543552199
7176,8839496,2019-10-30 09:23:45,2309095487746875000
7177,8839467,2019-10-30 09:16:45,2108782880478886363
7178,8839315,2019-10-30 08:40:42,2086447694210995900
7179,8839265,2019-10-30 08:27:05,2059187822340000000
7180,8839261,2019-10-30 08:26:28,2103332144593325290
7181,8839146,2019-10-30 08:00:17,2247735506661358072
7182,8839138,2019-10-30 07:58:37,2072300393459856800
7183,8839061,2019-10-30 07:41:50,2068922315811877000
7184,8839005,2019-10-30 07:31:09,2282961593538531768
7185,8838979,2019-10-30 07:24:55,2297005197645726544
7186,8838888,2019-10-30 07:06:12,2151319043734375000
7187,8838764,2019-10-30 06:40:05,2204042936537277900
7188,8838673,2019-10-30 06:18:03,2093836800558000000
7189,8838657,2019-10-30 06:13:49,2180178054369698120
7190,8838645,2019-10-30 06:11:24,2048330283533907200
7191,8838640,2019-10-30 06:10:05,2190527194386434650
7192,8838626,2019-10-30 06:05:53,2052553911006562500
7193,8838594,2019-10-30 05:58:56,2117231277290683810
7194,8838573,2019-10-30 05:54:18,2236062242279138636
7195,8838462,2019-10-30 05:30:54,2180137470101452959
7196,8838442,2019-10-30 05:27:03,2126440121877149270
7197,8838439,2019-10-30 05:26:02,2066147288800000000
7198,8838389,2019-10-30 05:12:51,2103248267785014000
7199,8838284,2019-10-30 04:48:29,2138536472010169607
7200,8838068,2019-10-30 03:50:51,2133061423116700000
7201,8837969,2019-10-30 03:29:21,2135785142882949304
7202,8837781,2019-10-30 02:46:49,2111313132391501008
7203,8837779,2019-10-30 02:46:45,2063536353300102854
7204,8837697,2019-10-30 02:27:11,2136851502895224758
7205,8837463,2019-10-30 01:35:49,2025393029520985240
7206,8837435,2019-10-30 01:31:14,2063604559191040000
7207,8837384,2019-10-30 01:21:04,2042175128200000000
7208,8837371,2019-10-30 01:16:16,2180856193445968024
7209,8837114,2019-10-30 00:23:12,2138597425690070000
7210,8837105,2019-10-30 00:21:59,2058221483550000000
7211,8836869,2019-10-29 23:26:18,2039109970300000000
7212,8836738,2019-10-29 22:56:05,2054402989725230080
7213,8836644,2019-10-29 22:35:15,2128316498656197552
7214,8836510,2019-10-29 22:02:24,2150325502835925553
7215,8836416,2019-10-29 21:41:27,2005195850674279000
7216,8836366,2019-10-29 21:31:54,2006259388000000000
7217,8836298,2019-10-29 21:16:18,2000000000000000000
7218,8836261,2019-10-29 21:06:28,2003568368920000000
7219,8836194,2019-10-29 20:50:04,2067690275000000000
7220,8836024,2019-10-29 20:09:16,2054634571832000000
7221,8836007,2019-10-29 20:04:54,2195727571019797000
7222,8835939,2019-10-29 19:52:19,2057169834356869696
7223,8835895,2019-10-29 19:41:10,2082759937970158432
7224,8835773,2019-10-29 19:10:53,2129150894419952128
7225,8835702,2019-10-29 18:57:22,2059772938000000000
7226,8835653,2019-10-29 18:43:33,2060781261373616000
7227,8835470,2019-10-29 18:04:17,2032761329968816000
7228,8835410,2019-10-29 17:50:05,2112439103800000000
7229,8835070,2019-10-29 16:33:04,2076677348600000000
7230,8835066,2019-10-29 16:32:08,2156750081891132720
7231,8835045,2019-10-29 16:27:02,2059433097757432500
7232,8835000,2019-10-29 16:16:21,2189295031455600980
7233,8834924,2019-10-29 16:01:38,2091741280100000000
7234,8834824,2019-10-29 15:41:04,2029166654310000000
7235,8834469,2019-10-29 14:11:47,2051968886084168529
7236,8834393,2019-10-29 13:53:03,2261583073579062500
7237,8834309,2019-10-29 13:35:12,2199819837652169151
7238,8834209,2019-10-29 13:11:29,2042422969474860000
7239,8833932,2019-10-29 12:09:15,2058672219824676084
7240,8833852,2019-10-29 11:50:06,2112572774013317690
7241,8833771,2019-10-29 11:27:46,2305805585530732440
7242,8833632,2019-10-29 10:53:11,2243259289332777931
7243,8833498,2019-10-29 10:18:53,2045339850960000000
7244,8833469,2019-10-29 10:11:52,2256444353782537268
7245,8833437,2019-10-29 10:04:44,2110676203169627908
7246,8833356,2019-10-29 09:45:58,2014192145616790000
7247,8833348,2019-10-29 09:45:36,2129057427357437375
7248,8833327,2019-10-29 09:40:00,2101258501112297730
7249,8833309,2019-10-29 09:36:05,2044321717000000000
7250,8833236,2019-10-29 09:22:15,2183982249662361000
7251,8833205,2019-10-29 09:13:41,2105022389013722990
7252,8833052,2019-10-29 08:37:47,2065440722077326526
7253,8832908,2019-10-29 08:05:46,2148759425850778896
7254,8832810,2019-10-29 07:42:19,2126408537704960090
7255,8832489,2019-10-29 06:27:57,2119009653131062200
7256,8832413,2019-10-29 06:11:29,2156401097189621252
7257,8832408,2019-10-29 06:10:30,2049045525866484970
7258,8832392,2019-10-29 06:05:49,2098182285092589225
7259,8832195,2019-10-29 05:20:51,2092587440031316000
7260,8832138,2019-10-29 05:09:43,2099751995575221200
7261,8831993,2019-10-29 04:37:32,2065573310963295390
7262,8831943,2019-10-29 04:22:43,2034311085659861400
7263,8831895,2019-10-29 04:13:04,2183097353957732738
7264,8831761,2019-10-29 03:39:15,2107993284670979888
7265,8831739,2019-10-29 03:33:24,2111608753493750000
7266,8831738,2019-10-29 03:33:10,2114509405590562788
7267,8831727,2019-10-29 03:30:55,2145859594700000000
7268,8831459,2019-10-29 02:20:28,2130888193459881314
7269,8831358,2019-10-29 02:02:10,2059918666951746046
7270,8831265,2019-10-29 01:38:06,2059466647785449393
7271,8831157,2019-10-29 01:13:06,2027381116571693396
7272,8831003,2019-10-29 00:42:20,2030009907539982000
7273,8830938,2019-10-29 00:28:28,2058930836593269000
7274,8830859,2019-10-29 00:08:53,2093902640820458000
7275,8830753,2019-10-28 23:47:46,2023591137382500000
7276,8830735,2019-10-28 23:44:28,2102302222100000000
7277,8830730,2019-10-28 23:43:44,2017028013600000000
7278,8830716,2019-10-28 23:39:22,2194115394420221813
7279,8830627,2019-10-28 23:18:18,2000000000000000000
7280,8830623,2019-10-28 23:17:42,2032580957906250000
7281,8830608,2019-10-28 23:15:35,2083333232538212956
7282,8830593,2019-10-28 23:13:16,2018511532210957709
7283,8830544,2019-10-28 23:01:31,2103113511102595060
7284,8830539,2019-10-28 23:01:04,2076085198711609964
7285,8830534,2019-10-28 22:58:45,2039416528300000000
7286,8830489,2019-10-28 22:47:34,2056375233844725640
7287,8830476,2019-10-28 22:45:47,2017549127500000000
7288,8830402,2019-10-28 22:27:59,2069713400400416449
7289,8830367,2019-10-28 22:18:03,2044710156770902556
7290,8830266,2019-10-28 21:53:31,2132589685126909680
7291,8830239,2019-10-28 21:46:30,2107702577825677509
7292,8829962,2019-10-28 20:41:56,2012546909033507840
7293,8829665,2019-10-28 19:34:15,2031884952100000000
7294,8829557,2019-10-28 19:08:54,2027804402100000000
7295,8829527,2019-10-28 19:02:46,2020137337000000000
7296,8829506,2019-10-28 18:57:11,2045964646455200000
7297,8829502,2019-10-28 18:56:25,2079122065444689502
7298,8829462,2019-10-28 18:46:25,2020978186250000000
7299,8829174,2019-10-28 17:36:45,2018295550164958000
7300,8828902,2019-10-28 16:30:29,2013386189314784000
7301,8828899,2019-10-28 16:30:04,2195803358097956800
7302,8828848,2019-10-28 16:15:57,2184707341087815928
7303,8828819,2019-10-28 16:09:50,2088053525840000000
7304,8828524,2019-10-28 15:04:09,2152927798465461981
7305,8828515,2019-10-28 15:00:53,2178032979443672426
7306,8828462,2019-10-28 14:48:12,2086453343990000000
7307,8828373,2019-10-28 14:28:08,2133965592512888199
7308,8828300,2019-10-28 14:10:38,2152930178126839545
7309,8828179,2019-10-28 13:44:00,2216287819629634578
7310,8828159,2019-10-28 13:38:21,2191192954737667440
7311,8828127,2019-10-28 13:29:40,2205787394707040913
7312,8827966,2019-10-28 12:57:17,2041507720910733000
7313,8827903,2019-10-28 12:43:10,2231211405294549240
7314,8827887,2019-10-28 12:39:26,2084359727135611346
7315,8827827,2019-10-28 12:26:26,2178609778639357362
7316,8827754,2019-10-28 12:11:11,2121630877507530460
7317,8827716,2019-10-28 12:04:13,2065912685114843750
7318,8827686,2019-10-28 11:59:34,2238897294280406676
7319,8827620,2019-10-28 11:42:26,2144856075342932010
7320,8827375,2019-10-28 10:52:22,2106625417294581899
7321,8827360,2019-10-28 10:46:56,2200236897313486774
7322,8827151,2019-10-28 10:00:34,2222997296560264719
7323,8826990,2019-10-28 09:23:30,2008434041747402820
7324,8826983,2019-10-28 09:21:24,2088947881462287806
7325,8826882,2019-10-28 08:59:25,2302851860999999000
7326,8826771,2019-10-28 08:35:19,2289283330840000000
7327,8826736,2019-10-28 08:27:40,2138974170406994528
7328,8826652,2019-10-28 08:10:22,2109256491515573958
7329,8826638,2019-10-28 08:07:00,2072793469986932794
7330,8826608,2019-10-28 07:59:25,2185151777177827328
7331,8826471,2019-10-28 07:29:42,2160784466604215769
7332,8826412,2019-10-28 07:14:20,2117531675898010410
7333,8826278,2019-10-28 06:40:05,2057542131986312960
7334,8826203,2019-10-28 06:23:52,2081035460671900660
7335,8825637,2019-10-28 04:08:10,2103369311810000000
7336,8825583,2019-10-28 03:53:24,2187452501696958880
7337,8825397,2019-10-28 03:08:18,2159136980386166688
7338,8825282,2019-10-28 02:39:18,2261102766043704043
7339,8825234,2019-10-28 02:25:47,2031149594936580000
7340,8825132,2019-10-28 02:01:29,2215880947466722572
7341,8825106,2019-10-28 01:54:49,2143336706535336460
7342,8825067,2019-10-28 01:45:33,2165075957415567732
7343,8825032,2019-10-28 01:36:53,2109274270670649800
7344,8824990,2019-10-28 01:30:28,2071747672923000000
7345,8824984,2019-10-28 01:29:10,2126562066161559200
7346,8824852,2019-10-28 00:59:53,2106093840160591680
7347,8824649,2019-10-28 00:17:49,2028263387308543069
7348,8824593,2019-10-28 00:06:04,2015745034000000000
7349,8824574,2019-10-28 00:01:44,2032265837104406000
7350,8824399,2019-10-27 23:21:16,2021067370100000000
7351,8824370,2019-10-27 23:14:30,2038419361429173212
7352,8824354,2019-10-27 23:11:31,2074812330001462724
7353,8824254,2019-10-27 22:46:50,2048785869080124709
7354,8824099,2019-10-27 22:05:42,2027294714200066252
7355,8823740,2019-10-27 20:43:25,2009908075000000000
7356,8823603,2019-10-27 20:13:31,2080116363513544274
7357,8823568,2019-10-27 20:07:06,2031360141400022400
7358,8823521,2019-10-27 19:54:33,2014261772041110446
7359,8823458,2019-10-27 19:38:49,2025104674281212310
7360,8823383,2019-10-27 19:21:41,2067692991756901000
7361,8823279,2019-10-27 18:56:46,2004093968000000000
7362,8823191,2019-10-27 18:37:25,2045746190581559279
7363,8823154,2019-10-27 18:27:50,2199347491037000000
7364,8823153,2019-10-27 18:27:02,2031760601249834684
7365,8823104,2019-10-27 18:14:43,2056687911080000000
7366,8823095,2019-10-27 18:12:34,2163100328057947700
7367,8822884,2019-10-27 17:22:56,2183472898002644242
7368,8822833,2019-10-27 17:15:01,2081007469000000000
7369,8822810,2019-10-27 17:11:48,2041700961411819500
7370,8822622,2019-10-27 16:30:14,2172845541244000000
7371,8822537,2019-10-27 16:10:03,2141565161165268944
7372,8822404,2019-10-27 15:36:58,2028766007910710272
7373,8822331,2019-10-27 15:18:15,2167730718530516240
7374,8822301,2019-10-27 15:10:50,2035406466818666640
7375,8822137,2019-10-27 14:31:11,2146578925674707931
7376,8822061,2019-10-27 14:14:53,2212445854307142610
7377,8821982,2019-10-27 13:58:32,2074308444562755755
7378,8821884,2019-10-27 13:37:17,2030188175500000000
7379,8821882,2019-10-27 13:36:59,2041000422746575872
7380,8821848,2019-10-27 13:28:20,2102478800514065084
7381,8821722,2019-10-27 13:02:30,2053453241839599702
7382,8821625,2019-10-27 12:43:35,2062447147288045493
7383,8821526,2019-10-27 12:21:24,2297296234999958000
7384,8821444,2019-10-27 12:02:47,2107849639159841584
7385,8821328,2019-10-27 11:33:27,2116035264708938342
7386,8821294,2019-10-27 11:24:47,2057144291585571520
7387,8821251,2019-10-27 11:15:02,2212927857414580682
7388,8821165,2019-10-27 10:54:43,2165726361991260592
7389,8821061,2019-10-27 10:32:07,2028575699120000000
7390,8821043,2019-10-27 10:27:27,2084478645270608432
7391,8820980,2019-10-27 10:13:52,2222731487999982000
7392,8820852,2019-10-27 09:43:35,2155771399654364544
7393,8820770,2019-10-27 09:23:36,2003784700500000000
7394,8820228,2019-10-27 07:10:48,2005473583915500000
7395,8820053,2019-10-27 06:31:58,2016820339500000000
7396,8820048,2019-10-27 06:31:26,2008027755200000000
7397,8820002,2019-10-27 06:20:55,2088197515972522090
7398,8819950,2019-10-27 06:08:47,2190074477884792816
7399,8819860,2019-10-27 05:46:06,2109610398722054400
7400,8819850,2019-10-27 05:42:33,2052484806893676660
7401,8819554,2019-10-27 04:29:34,2169647154547500000
7402,8819528,2019-10-27 04:23:19,2019944682300000000
7403,8819486,2019-10-27 04:12:19,2154776919386884000
7404,8819421,2019-10-27 03:57:21,2198610474221558528
7405,8819416,2019-10-27 03:55:51,2131898709973711028
7406,8819296,2019-10-27 03:29:48,2163888948340863100
7407,8819279,2019-10-27 03:26:59,2089899561408259280
7408,8819221,2019-10-27 03:14:39,2101657450052667004
7409,8819165,2019-10-27 03:01:51,2068188469434298600
7410,8819163,2019-10-27 03:01:27,2118508260568524700
7411,8819116,2019-10-27 02:51:08,2191529795377522875
7412,8819068,2019-10-27 02:40:07,2158029126177264883
7413,8818980,2019-10-27 02:18:42,2007146624000000000
7414,8818900,2019-10-27 01:58:43,2035934509512686000
7415,8818861,2019-10-27 01:52:08,2008190383340000000
7416,8818834,2019-10-27 01:46:50,2185036509198306584
7417,8818594,2019-10-27 00:47:13,2013954974338876000
7418,8818578,2019-10-27 00:43:35,2056480823300420000
7419,8818572,2019-10-27 00:42:39,2010086581437500000
7420,8818441,2019-10-27 00:11:06,2113678547175842756
7421,8818132,2019-10-26 23:09:24,2058992488784876000
7422,8818129,2019-10-26 23:08:15,2114252121132320480
7423,8818048,2019-10-26 22:47:45,2014729282820238000
7424,8817984,2019-10-26 22:35:07,2071989761945161060
7425,8817971,2019-10-26 22:30:26,2081410759130682338
7426,8817798,2019-10-26 21:47:47,2077971337068687362
7427,8817487,2019-10-26 20:38:16,2009942136200000000
7428,8817428,2019-10-26 20:25:33,2090148861609152539
7429,8817398,2019-10-26 20:18:49,2076441195288604906
7430,8817382,2019-10-26 20:15:40,2107948479841845512
7431,8817312,2019-10-26 19:57:54,2056785263618023138
7432,8817228,2019-10-26 19:40:05,2114154472851791235
7433,8817171,2019-10-26 19:27:34,2146058530000000000
7434,8817137,2019-10-26 19:17:22,2232741629320047793
7435,8817120,2019-10-26 19:14:14,2065536306459075180
7436,8817117,2019-10-26 19:13:37,2035389337513017768
7437,8817031,2019-10-26 18:52:18,2136704995835390401
7438,8816916,2019-10-26 18:25:03,2223666689352953600
7439,8816768,2019-10-26 17:49:54,2107312003716039124
7440,8816721,2019-10-26 17:38:56,2000677250018816000
7441,8816678,2019-10-26 17:33:24,2074107703210182660
7442,8816663,2019-10-26 17:30:34,2184219235750000000
7443,8816594,2019-10-26 17:13:58,2222048694966144000
7444,8816541,2019-10-26 17:02:01,2087590840300649144
7445,8816197,2019-10-26 15:37:54,2095041922823928900
7446,8816156,2019-10-26 15:27:33,2057146572003575698
7447,8816117,2019-10-26 15:16:43,2209968109134848311
7448,8815920,2019-10-26 14:27:20,2016468051798949776
7449,8815906,2019-10-26 14:24:31,2082310847624783954
7450,8815892,2019-10-26 14:20:36,2024746895692324792
7451,8815704,2019-10-26 13:40:08,2036420324000168000
7452,8815687,2019-10-26 13:36:11,2130525345041672437
7453,8815651,2019-10-26 13:27:42,2011568141782624000
7454,8815645,2019-10-26 13:26:08,2143002738157009523
7455,8815634,2019-10-26 13:23:45,2191832703168592710
7456,8815494,2019-10-26 12:53:49,2127612582108686500
7457,8815411,2019-10-26 12:34:24,2193532354451383483
7458,8815358,2019-10-26 12:21:57,2033032938262757296
7459,8815351,2019-10-26 12:20:00,2076940379359442755
7460,8815253,2019-10-26 11:55:33,2116740166346939453
7461,8815223,2019-10-26 11:48:17,2011838830400000000
7462,8815218,2019-10-26 11:46:39,2124888575408681284
7463,8815124,2019-10-26 11:23:27,2067136333967948646
7464,8815123,2019-10-26 11:23:14,2053930389085376000
7465,8815111,2019-10-26 11:20:44,2035570746524100000
7466,8814983,2019-10-26 10:54:35,2250437720139864317
7467,8814871,2019-10-26 10:31:10,2063033990608821830
7468,8814817,2019-10-26 10:19:51,2054000023453286182
7469,8814815,2019-10-26 10:19:24,2086811163211525544
7470,8814699,2019-10-26 09:52:28,2019812903880200000
7471,8814685,2019-10-26 09:49:18,2152255787928369914
7472,8814633,2019-10-26 09:35:21,2145943114631238997
7473,8814611,2019-10-26 09:29:23,2084040871770510848
7474,8814605,2019-10-26 09:28:33,2074778549859225672
7475,8814570,2019-10-26 09:20:44,2262966223205178361
7476,8814395,2019-10-26 08:41:34,2206707635150711750
7477,8814340,2019-10-26 08:29:44,2249818558890092742
7478,8814291,2019-10-26 08:18:21,2009980682335212160
7479,8814232,2019-10-26 08:06:53,2090789678504107750
7480,8813939,2019-10-26 07:03:09,2085060554185313596
7481,8813916,2019-10-26 06:59:04,2021799732410000000
7482,8813872,2019-10-26 06:49:15,2017979831000000000
7483,8813866,2019-10-26 06:47:18,2268268869668596201
7484,8813840,2019-10-26 06:43:39,2055495667876371000
7485,8813835,2019-10-26 06:43:04,2103614183750000000
7486,8813825,2019-10-26 06:40:36,2266524385380276896
7487,8813814,2019-10-26 06:37:17,2069107162337205272
7488,8813751,2019-10-26 06:23:48,2070867822800000000
7489,8813692,2019-10-26 06:09:20,2014011888595147940
7490,8813340,2019-10-26 04:54:22,2071384995762368000
7491,8813251,2019-10-26 04:32:27,2141409204569274327
7492,8813246,2019-10-26 04:30:59,2291892660050748000
7493,8813079,2019-10-26 03:52:52,2164100049897411351
7494,8812915,2019-10-26 03:07:44,2229027230773450558
7495,8812857,2019-10-26 02:55:48,2152456521014000000
7496,8812710,2019-10-26 02:22:12,2223679688140222235
7497,8812619,2019-10-26 02:03:29,2154722981517580200
7498,8812601,2019-10-26 02:00:28,2217570523267004800
7499,8812407,2019-10-26 01:11:28,2094169198524718518
7500,8812343,2019-10-26 00:56:49,2025929374060125875
7501,8812324,2019-10-26 00:51:30,2015401634200000000
7502,8812268,2019-10-26 00:36:28,2011586826084649675
7503,8812150,2019-10-26 00:05:47,2030716463837229296
7504,8812061,2019-10-25 23:45:36,2046053187039999000
7505,8812017,2019-10-25 23:37:20,2019976143440372000
7506,8811980,2019-10-25 23:28:50,2074381003653687040
7507,8811933,2019-10-25 23:18:59,2059892867193179020
